REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,OBSERVED GIVING PATIENTS TIME AT HOME (OUTCOMES),,Observed Giving Patients Time at Home (Outcomes),,,,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,STROKE,,OBSERVED GIVING PATIENTS TIME AT HOME (OUTCOMES),,Observed Giving Patients Time at Home (Outcomes),,,,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,OBSERVED GIVING PATIENTS TIME AT HOME (OUTCOMES),,Observed Giving Patients Time at Home (Outcomes),,,,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,OBSERVED LENGTH OF STAY (OUTCOMES),,Observed Length of Stay (Outcomes),,,DECIMAL_0,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,OBSERVED LENGTH OF STAY (OUTCOMES),,Observed Length of Stay (Outcomes),,,DECIMAL_0,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,OBSERVED LENGTH OF STAY (OUTCOMES),,Observed Length of Stay (Outcomes),,,DECIMAL_0,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,OBSERVED LENGTH OF STAY (OUTCOMES),,Observed Length of Stay (Outcomes),,,DECIMAL_0,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PROSTATE CANCER SURGERY,,OBSERVED LENGTH OF STAY (OUTCOMES),,Observed Length of Stay (Outcomes),,,DECIMAL_0,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ACUTE KIDNEY FAILURE,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD),,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,DIABETES,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART ATTACK,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART FAILURE,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PNEUMONIA,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PROSTATE CANCER SURGERY,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,STROKE,,OBSERVED NUMBER OF PATIENT DISCHARGED TO A LOCATION OTHER THAN HOME (OUTCOMES),,Observed Number of Patient Discharged to a Location Other than Home (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,OBSERVED PREVENTION OF STROKE (OUTCOMES),,Observed Prevention of Stroke (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,OBSERVED PREVENTION OF STROKE (OUTCOMES),,Observed Prevention of Stroke (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,BACK SURGERY (SPINAL FUSION),,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART ATTACK,,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP FRACTURE,,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,KNEE REPLACEMENT,,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,OBSERVED READMISSIONS (OUTCOMES),,Observed Readmissions (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,OBSERVED REVISION SURGERIES (OUTCOMES),,Observed Revision Surgeries (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,OBSERVED SURGICAL SITE INFECTION (OUTCOMES),,Observed Surgical Site Infection (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,OBSERVED SURGICAL SITE INFECTION (OUTCOMES),,Observed Surgical Site Infection (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,OBSERVED SURGICAL SITE INFECTION (OUTCOMES),,Observed Surgical Site Infection (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,OBSERVED SURGICAL SITE INFECTION (OUTCOMES),,Observed Surgical Site Infection (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,KNEE REPLACEMENT,,OBSERVED SURGICAL SITE INFECTION (OUTCOMES),,Observed Surgical Site Infection (Outcomes),,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,BACK SURGERY (SPINAL FUSION),,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART ATTACK,,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,KNEE REPLACEMENT,,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PROSTATE CANCER SURGERY,,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,OVERALL HCAHPS BAND (PROCESS),,Overall HCAHPS Band (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,OVERALL HCAHPS SCORE (PROCESS),,Overall HCAHPS Score (Process),,,PERCENT_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,OVERALL HCAHPS SCORE (PROCESS),,Overall HCAHPS Score (Process),,,PERCENT_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,KNEE REPLACEMENT,,OVERALL HCAHPS SCORE (PROCESS),,Overall HCAHPS Score (Process),,,PERCENT_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,OVERALL HCAHPS SCORE (PROCESS),,Overall HCAHPS Score (Process),,,PERCENT_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PROSTATE CANCER SURGERY,,PATIENT VOLUME (INPATIENT & OUTPATIENT) (STRUCTURE),,Patient Volume (Inpatient & Outpatient) (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,KNEE REPLACEMENT,,PATIENT VOLUME (INPATIENT AND OUTPATIENT) (STRUCTURE),,Patient Volume (Inpatient and Outpatient) (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ACUTE KIDNEY FAILURE,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,CHRONIC OBSTRUCTIVE PULMONARY DISEASE (COPD),,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,DIABETES,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART ATTACK,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART FAILURE,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,STROKE,,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,PATIENT VOLUME (STRUCTURE),,Patient Volume (Structure),,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PNEUMONIA,,PERCENT COMPLIANCE WITH SEPTIC SHOCK BUNDLE (STRUCTURE),,Percent Compliance with Septic Shock Bundle (Structure),,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY (OUTCOMES),,Prevention of ER visits after chemotherapy (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY (OUTCOMES),,Prevention of ER visits after chemotherapy (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PROSTATE CANCER SURGERY,,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY (OUTCOMES),,Prevention of ER visits after chemotherapy (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY PERCENTAGE (OUTCOMES),,Prevention of ER visits after chemotherapy percentage (Outcomes),,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY PERCENTAGE (OUTCOMES),,Prevention of ER visits after chemotherapy percentage (Outcomes),,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PROSTATE CANCER SURGERY,,PREVENTION OF ER VISITS AFTER CHEMOTHERAPY PERCENTAGE (OUTCOMES),,Prevention of ER visits after chemotherapy percentage (Outcomes),,,PERCENT_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,PREVENTION OF STROKE BAND (OUTCOMES),,Prevention of Stroke Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE BAND (OUTCOMES),,Prevention of Stroke Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,PREVENTION OF STROKE ODDS RATIO (OUTCOMES),,Prevention of Stroke Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE ODDS RATIO (OUTCOMES),,Prevention of Stroke Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,PREVENTION OF STROKE RANDOM EFFECTS (OUTCOMES),,Prevention of Stroke Random Effects (Outcomes),,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE RANDOM EFFECTS (OUTCOMES),,Prevention of Stroke Random Effects (Outcomes),,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,PREVENTION OF UNPLANNED VISITS AFTER COLONOSCOPY (OUTCOMES),,Prevention of Unplanned Visits after Colonoscopy (Outcomes),,,DECIMAL_1,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,PREVENTION OF UNPLANNED VISITS AFTER COLONOSCOPY BAND (OUTCOMES),,Prevention of Unplanned Visits after Colonoscopy Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,PUBLIC TRANSPARENCY (PROCESS),,Public Transparency (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,PUBLIC TRANSPARENCY (PROCESS),,Public Transparency (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,PUBLIC TRANSPARENCY (PROCESS),,Public Transparency (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,TRANSCATHETER AORTIC VALVE REPLACEMENT (TAVR),,PUBLIC TRANSPARENCY (PROCESS),,Public Transparency (Process),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART ATTACK,,PUBLIC TRANSPARENCY (STRUCTURE),,Public Transparency (Structure),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART FAILURE,,PUBLIC TRANSPARENCY (STRUCTURE),,Public Transparency (Structure),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,STROKE,,PUBLIC TRANSPARENCY (STRUCTURE),,Public Transparency (Structure),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,COLON CANCER SURGERY,,RECOGNIZED CANCER CENTER (STRUCTURE),,Recognized cancer center (Structure),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,"LEUKEMIA, LYMPHOMA, AND MYELOMA",,RECOGNIZED CANCER CENTER (STRUCTURE),,Recognized Cancer Center (Structure),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,LUNG CANCER SURGERY,,RECOGNIZED CANCER CENTER (STRUCTURE),,Recognized cancer center (Structure),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,PROSTATE CANCER SURGERY,,RECOGNIZED CANCER CENTER (STRUCTURE),,Recognized cancer center (Structure),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,REVISION SURGERIES BAND (OUTCOMES),,Revision Surgeries Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,REVISION SURGERIES ODDS RATIO (OUTCOMES),,Revision Surgeries Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,REVISION SURGERIES RANDOM EFFECTS (OUTCOMES),,Revision Surgeries Random Effects (Outcomes),,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,SURGICAL SITE INFECTION BAND (OUTCOMES),,Surgical Site Infection Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,SURGICAL SITE INFECTION BAND (OUTCOMES),,Surgical Site Infection Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,SURGICAL SITE INFECTION BAND (OUTCOMES),,Surgical Site Infection Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,SURGICAL SITE INFECTION BAND (OUTCOMES),,Surgical Site Infection Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,KNEE REPLACEMENT,,SURGICAL SITE INFECTION BAND (OUTCOMES),,Surgical Site Infection Band (Outcomes),,,STRING,,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,SURGICAL SITE INFECTION ODDS RATIO (OUTCOMES),,Surgical Site Infection Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,SURGICAL SITE INFECTION ODDS RATIO (OUTCOMES),,Surgical Site Infection Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,SURGICAL SITE INFECTION ODDS RATIO (OUTCOMES),,Surgical Site Infection Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,SURGICAL SITE INFECTION ODDS RATIO (OUTCOMES),,Surgical Site Infection Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,KNEE REPLACEMENT,,SURGICAL SITE INFECTION ODDS RATIO (OUTCOMES),,Surgical Site Infection Odds Ratio (Outcomes),,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HEART BYPASS SURGERY,,SURGICAL SITE INFECTION RANDOM EFFECTS (OUTCOMES),,Surgical Site Infection Random Effects (Outcomes),,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,ABDOMINAL AORTIC ANEURYSM REPAIR,,SURGICAL SITE INFECTION RANDOM EFFECTS (OUTCOMES),,Surgical Site Infection Random Effects (Outcomes),,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,AORTIC VALVE SURGERY,,SURGICAL SITE INFECTION RANDOM EFFECTS (OUTCOMES),,Surgical Site Infection Random Effects (Outcomes),,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2023,2023-2024,MEASURE,HIP REPLACEMENT,,SURGICAL SITE INFECTION RANDOM EFFECTS (OUTCOMES),,Surgical Site Infection Random Effects (Outcomes),,,DECIMAL_2,HIGHER,,,,
